_id,id,genero,edad,ocup,cp,len_cp
ObjectId("5e4822a82a018d12ac775670"),1902,M,25,19,93536,5
ObjectId("5e4822a82a018d12ac775671"),1903,M,35,0,90401,5
ObjectId("5e4822a82a018d12ac775672"),1904,M,18,1,30115,5
ObjectId("5e4822a82a018d12ac775673"),1905,F,35,20,94118,5
ObjectId("5e4822a82a018d12ac775674"),1906,F,25,5,91311,5
ObjectId("5e4822a82a018d12ac775675"),1907,M,35,17,94804,5
ObjectId("5e4822a82a018d12ac775676"),1908,M,56,13,95129,5
ObjectId("5e4822a82a018d12ac775677"),1909,M,18,4,89146,5
ObjectId("5e4822a82a018d12ac775678"),1910,M,1,10,94707,5
ObjectId("5e4822a82a018d12ac775679"),1911,F,18,4,92805,5
ObjectId("5e4822a82a018d12ac77567a"),1912,M,25,4,91325,5
ObjectId("5e4822a82a018d12ac77567b"),1913,M,25,17,95126,5
ObjectId("5e4822a82a018d12ac77567c"),1914,F,35,14,95051,5
ObjectId("5e4822a82a018d12ac77567d"),1915,M,50,13,01938,5
ObjectId("5e4822a82a018d12ac77567e"),1916,M,45,7,90405,5
ObjectId("5e4822a82a018d12ac77567f"),1917,M,18,10,92704,5
ObjectId("5e4822a82a018d12ac775680"),1918,F,45,6,95209,5
ObjectId("5e4822a82a018d12ac775681"),1919,M,1,0,94525,5
ObjectId("5e4822a82a018d12ac775682"),1920,F,35,7,80122,5
ObjectId("5e4822a82a018d12ac775683"),1921,M,56,12,92780,5
ObjectId("5e4822a82a018d12ac775684"),1922,F,25,7,94303,5
ObjectId("5e4822a82a018d12ac775685"),1923,M,35,7,90026,5
ObjectId("5e4822a82a018d12ac775686"),1924,F,56,6,90630,5
ObjectId("5e4822a82a018d12ac775687"),1925,M,50,7,92886,5
ObjectId("5e4822a82a018d12ac775688"),1926,F,1,0,95404,5
ObjectId("5e4822a82a018d12ac775689"),1927,M,35,7,94806,5
ObjectId("5e4822a82a018d12ac77568a"),1928,M,1,10,94501,5
ObjectId("5e4822a82a018d12ac77568b"),1929,F,1,10,91107,5
ObjectId("5e4822a82a018d12ac77568c"),1930,M,25,15,94550,5
ObjectId("5e4822a82a018d12ac77568d"),1931,M,25,2,94114,5
ObjectId("5e4822a82a018d12ac77568e"),1932,M,25,7,94114,5
ObjectId("5e4822a82a018d12ac77568f"),1933,M,18,19,94703,5
ObjectId("5e4822a82a018d12ac775690"),1934,M,25,17,95014,5
ObjectId("5e4822a82a018d12ac775691"),1935,M,1,10,90405,5
ObjectId("5e4822a82a018d12ac775692"),1936,M,35,0,90026,5
ObjectId("5e4822a82a018d12ac775693"),1937,M,25,11,92335,5
ObjectId("5e4822a82a018d12ac775694"),1938,F,25,2,91351,5
ObjectId("5e4822a82a018d12ac775695"),1939,F,35,2,94930,5
ObjectId("5e4822a82a018d12ac775696"),1940,M,25,12,95158,5
ObjectId("5e4822a82a018d12ac775697"),1941,M,35,17,94550,5
ObjectId("5e4822a82a018d12ac775698"),1942,M,35,5,04901,5
ObjectId("5e4822a82a018d12ac775699"),1943,M,18,4,91501,5
ObjectId("5e4822a82a018d12ac77569a"),1944,F,18,4,93107,5
ObjectId("5e4822a82a018d12ac77569b"),1945,M,25,20,92866,5
ObjectId("5e4822a82a018d12ac77569c"),1946,M,25,14,94110,5
ObjectId("5e4822a82a018d12ac77569d"),1947,M,25,7,94041,5
ObjectId("5e4822a82a018d12ac77569e"),1948,M,1,10,93111,5
ObjectId("5e4822a82a018d12ac77569f"),1949,M,18,17,92595,5
ObjectId("5e4822a82a018d12ac7756a0"),1950,M,25,12,49024,5
ObjectId("5e4822a82a018d12ac7756a1"),1951,F,18,4,90630,5
ObjectId("5e4822a82a018d12ac7756a2"),1952,M,35,1,91030,5
ObjectId("5e4822a82a018d12ac7756a3"),1953,F,25,2,94566,5
ObjectId("5e4822a82a018d12ac7756a4"),1954,M,25,16,91402,5
ObjectId("5e4822a82a018d12ac7756a5"),1955,M,1,19,03109,5
ObjectId("5e4822a82a018d12ac7756a6"),1956,M,35,0,44280,5
ObjectId("5e4822a82a018d12ac7756a7"),1957,F,18,4,23185,5
ObjectId("5e4822a82a018d12ac7756a8"),1958,F,25,1,17055,5
ObjectId("5e4822a82a018d12ac7756a9"),1959,F,50,13,53092,5
ObjectId("5e4822a82a018d12ac7756aa"),1960,M,45,7,55555,5
ObjectId("5e4822a82a018d12ac7756ab"),1961,F,50,3,91911,5
ObjectId("5e4822a82a018d12ac7756ac"),1962,F,18,1,60914,5
ObjectId("5e4822a82a018d12ac7756ad"),1963,F,50,9,91941,5
ObjectId("5e4822a82a018d12ac7756ae"),1964,F,25,6,89523,5
ObjectId("5e4822a82a018d12ac7756af"),1965,M,56,17,48304,5
ObjectId("5e4822a82a018d12ac7756b0"),1966,M,25,20,93637,5
ObjectId("5e4822a82a018d12ac7756b1"),1967,M,50,7,92116,5
ObjectId("5e4822a82a018d12ac7756b2"),1968,M,25,11,85258,5
ObjectId("5e4822a82a018d12ac7756b3"),1969,F,25,3,92116,5
ObjectId("5e4822a82a018d12ac7756b4"),1970,M,50,13,89052,5
ObjectId("5e4822a82a018d12ac7756b5"),1971,F,25,14,80230,5
ObjectId("5e4822a82a018d12ac7756b6"),1972,M,45,17,92111,5
ObjectId("5e4822a82a018d12ac7756b7"),1973,M,25,1,22903,5
ObjectId("5e4822a82a018d12ac7756b8"),1974,M,35,17,12159,5
ObjectId("5e4822a82a018d12ac7756b9"),1975,M,18,4,97361,5
ObjectId("5e4822a82a018d12ac7756ba"),1976,M,35,5,58703,5
ObjectId("5e4822a82a018d12ac7756bb"),1977,M,56,6,02726,5
ObjectId("5e4822a82a018d12ac7756bc"),1978,M,1,10,43357,5
ObjectId("5e4822a82a018d12ac7756bd"),1979,M,56,17,49506,5
ObjectId("5e4822a82a018d12ac7756be"),1980,M,35,7,06460,5
ObjectId("5e4822a82a018d12ac7756bf"),1981,M,56,1,80303,5
ObjectId("5e4822a82a018d12ac7756c0"),1982,M,1,10,80540,5
ObjectId("5e4822a82a018d12ac7756c1"),1983,M,25,14,92109,5
ObjectId("5e4822a82a018d12ac7756c2"),1984,M,18,10,92130,5
ObjectId("5e4822a82a018d12ac7756c3"),1985,M,45,12,92122,5
ObjectId("5e4822a82a018d12ac7756c4"),1986,M,50,13,91977,5
ObjectId("5e4822a82a018d12ac7756c5"),1987,M,25,17,62629,5
ObjectId("5e4822a82a018d12ac7756c6"),1988,F,25,1,85224,5
ObjectId("5e4822a82a018d12ac7756c7"),1989,M,50,6,02090,5
ObjectId("5e4822a82a018d12ac7756c8"),1990,M,25,7,85257,5
ObjectId("5e4822a82a018d12ac7756c9"),1991,M,25,20,48309,5
ObjectId("5e4822a82a018d12ac7756ca"),1992,M,18,4,85259,5
ObjectId("5e4822a82a018d12ac7756cb"),1993,M,35,17,99508,5
ObjectId("5e4822a82a018d12ac7756cc"),1994,M,35,2,89012,5
ObjectId("5e4822a82a018d12ac7756cd"),1995,M,25,1,85364,5
ObjectId("5e4822a82a018d12ac7756ce"),1996,M,35,0,85621,5
ObjectId("5e4822a82a018d12ac7756cf"),1997,M,25,0,84108,5
ObjectId("5e4822a82a018d12ac7756d0"),1998,F,50,9,24018,5
ObjectId("5e4822a82a018d12ac7756d1"),1999,F,35,3,02113,5
ObjectId("5e4822a82a018d12ac7756d2"),2000,M,18,4,44685,5
ObjectId("5e4822a82a018d12ac7756d3"),2001,M,50,1,48197,5
ObjectId("5e4822a82a018d12ac7756d5"),2003,M,1,10,80014,5
ObjectId("5e4822a82a018d12ac7756d6"),2004,M,45,19,53572,5
ObjectId("5e4822a82a018d12ac7756d7"),2005,M,18,4,58601,5
ObjectId("5e4822a82a018d12ac7756d8"),2006,M,35,0,66048,5
ObjectId("5e4822a82a018d12ac7756d9"),2007,M,50,16,80442,5
ObjectId("5e4822a82a018d12ac7756da"),2008,M,25,3,48220,5
ObjectId("5e4822a82a018d12ac7756db"),2009,F,35,7,60625,5
ObjectId("5e4822a82a018d12ac7756dc"),2010,M,18,4,81520,5
ObjectId("5e4822a82a018d12ac7756dd"),2011,F,35,3,01545,5
ObjectId("5e4822a82a018d12ac7756de"),2012,M,25,4,49456,5
ObjectId("5e4822a82a018d12ac7756df"),2013,M,45,0,60543,5
ObjectId("5e4822a82a018d12ac7756e0"),2014,M,18,4,53233,5
ObjectId("5e4822a82a018d12ac7756e1"),2015,M,18,4,01003,5
ObjectId("5e4822a82a018d12ac7756e2"),2016,F,56,2,20783,5
ObjectId("5e4822a82a018d12ac7756e3"),2017,M,25,17,35808,5
ObjectId("5e4822a82a018d12ac7756e4"),2018,M,35,16,46214,5
ObjectId("5e4822a82a018d12ac7756e5"),2019,M,50,1,27705,5
ObjectId("5e4822a82a018d12ac7756e6"),2020,M,25,7,45011,5
ObjectId("5e4822a82a018d12ac7756e7"),2021,M,25,0,61364,5
ObjectId("5e4822a82a018d12ac7756e8"),2022,M,25,7,60137,5
ObjectId("5e4822a82a018d12ac7756e9"),2023,M,18,4,56001,5
ObjectId("5e4822a82a018d12ac7756ea"),2024,M,1,19,06614,5
ObjectId("5e4822a82a018d12ac7756eb"),2025,M,56,13,03440,5
ObjectId("5e4822a82a018d12ac7756ec"),2026,M,50,16,49277,5
ObjectId("5e4822a82a018d12ac7756ed"),2027,F,25,9,48021,5
ObjectId("5e4822a82a018d12ac7756ee"),2028,M,45,6,44131,5
ObjectId("5e4822a82a018d12ac7756ef"),2029,F,25,12,10011,5
ObjectId("5e4822a82a018d12ac7756f0"),2030,M,25,4,77345,5
ObjectId("5e4822a82a018d12ac7756f1"),2031,M,35,20,60640,5
ObjectId("5e4822a82a018d12ac7756f2"),2032,M,50,14,44614,5
ObjectId("5e4822a82a018d12ac7756f3"),2033,F,45,20,91436,5
ObjectId("5e4822a82a018d12ac7756f4"),2034,F,45,2,01851,5
ObjectId("5e4822a82a018d12ac7756f5"),2035,F,18,0,45212,5
ObjectId("5e4822a82a018d12ac7756f6"),2036,F,25,14,90046,5
ObjectId("5e4822a82a018d12ac7756f7"),2037,M,56,14,02468,5
ObjectId("5e4822a82a018d12ac7756f8"),2038,F,45,1,33301,5
ObjectId("5e4822a82a018d12ac7756f9"),2039,M,50,16,60060,5
ObjectId("5e4822a82a018d12ac7756fa"),2040,F,25,7,02494,5
ObjectId("5e4822a82a018d12ac7756fb"),2041,F,25,20,24015,5
ObjectId("5e4822a82a018d12ac7756fc"),2042,M,1,10,79358,5
ObjectId("5e4822a82a018d12ac7756fd"),2043,M,25,14,37931,5
ObjectId("5e4822a82a018d12ac7756fe"),2044,F,45,0,49408,5
ObjectId("5e4822a82a018d12ac7756ff"),2045,F,1,0,24179,5
ObjectId("5e4822a82a018d12ac775700"),2046,M,35,1,91711,5
ObjectId("5e4822a82a018d12ac775701"),2047,M,1,10,06437,5
ObjectId("5e4822a82a018d12ac775702"),2048,M,50,6,49456,5
ObjectId("5e4822a82a018d12ac775703"),2049,F,50,0,13210,5
ObjectId("5e4822a82a018d12ac775704"),2050,F,35,3,99504,5
ObjectId("5e4822a82a018d12ac775705"),2051,M,35,7,93906,5
ObjectId("5e4822a82a018d12ac775706"),2052,M,1,10,46033,5
ObjectId("5e4822a82a018d12ac775707"),2053,M,45,11,06416,5
ObjectId("5e4822a82a018d12ac775708"),2054,M,25,12,03110,5
ObjectId("5e4822a82a018d12ac775709"),2055,M,50,11,49008,5
ObjectId("5e4822a82a018d12ac77570a"),2056,M,25,4,56301,5
ObjectId("5e4822a82a018d12ac77570b"),2057,M,35,1,49417,5
ObjectId("5e4822a82a018d12ac77570c"),2058,F,56,1,06437,5
ObjectId("5e4822a82a018d12ac77570d"),2059,M,35,0,44130,5
ObjectId("5e4822a82a018d12ac77570e"),2060,M,1,1,48304,5
ObjectId("5e4822a82a018d12ac77570f"),2061,M,56,1,44107,5
ObjectId("5e4822a82a018d12ac775710"),2062,M,18,4,44646,5
ObjectId("5e4822a82a018d12ac775711"),2063,M,25,4,43138,5
ObjectId("5e4822a82a018d12ac775712"),2064,M,35,1,01020,5
ObjectId("5e4822a82a018d12ac775713"),2065,M,25,6,46807,5
ObjectId("5e4822a82a018d12ac775714"),2066,F,25,6,53202,5
ObjectId("5e4822a82a018d12ac775715"),2067,M,50,16,06430,5
ObjectId("5e4822a82a018d12ac775716"),2068,F,35,12,43528,5
ObjectId("5e4822a82a018d12ac775717"),2069,M,56,15,79068,5
ObjectId("5e4822a82a018d12ac775718"),2070,F,35,6,13210,5
ObjectId("5e4822a82a018d12ac775719"),2071,M,45,7,01605,5
ObjectId("5e4822a82a018d12ac77571a"),2072,F,50,12,21133,5
ObjectId("5e4822a82a018d12ac77571b"),2073,F,18,4,13148,5
ObjectId("5e4822a82a018d12ac77571c"),2074,M,18,4,48197,5
ObjectId("5e4822a82a018d12ac77571d"),2075,F,25,4,13210,5
ObjectId("5e4822a82a018d12ac77571e"),2076,M,18,4,13165,5
ObjectId("5e4822a82a018d12ac77571f"),2077,M,18,0,55112,5
ObjectId("5e4822a82a018d12ac775720"),2078,M,18,4,13323,5
ObjectId("5e4822a82a018d12ac775721"),2079,M,1,10,45241,5
ObjectId("5e4822a82a018d12ac775722"),2080,M,25,11,37931,5
ObjectId("5e4822a82a018d12ac775723"),2081,M,18,17,49445,5
ObjectId("5e4822a82a018d12ac775724"),2082,M,1,19,48323,5
ObjectId("5e4822a82a018d12ac775725"),2083,M,18,4,64920,5
ObjectId("5e4822a82a018d12ac775726"),2084,M,18,4,23186,5
ObjectId("5e4822a82a018d12ac775727"),2085,M,18,0,06360,5
ObjectId("5e4822a82a018d12ac775728"),2086,M,35,14,48328,5
ObjectId("5e4822a82a018d12ac77572a"),2088,M,50,7,60618,5
ObjectId("5e4822a82a018d12ac77572b"),2089,M,35,17,17601,5
ObjectId("5e4822a82a018d12ac77572c"),2090,M,35,17,48313,5
ObjectId("5e4822a82a018d12ac77572d"),2091,F,35,20,48044,5
ObjectId("5e4822a82a018d12ac77572e"),2092,M,56,1,49006,5
ObjectId("5e4822a82a018d12ac77572f"),2093,M,18,0,48322,5
ObjectId("5e4822a82a018d12ac775730"),2094,M,35,2,60061,5
ObjectId("5e4822a82a018d12ac775731"),2095,M,56,13,58504,5
ObjectId("5e4822a82a018d12ac775732"),2096,F,25,17,33990,5
ObjectId("5e4822a82a018d12ac775733"),2097,M,18,5,48504,5
ObjectId("5e4822a82a018d12ac775734"),2098,M,35,20,48067,5
ObjectId("5e4822a82a018d12ac775735"),2099,F,18,0,48823,5
ObjectId("5e4822a82a018d12ac775736"),2100,F,25,0,24017,5
ObjectId("5e4822a82a018d12ac775737"),2101,M,25,16,48309,5
ObjectId("5e4822a82a018d12ac775738"),2102,M,25,11,48825,5
ObjectId("5e4822a82a018d12ac775739"),2103,M,35,12,03062,5
ObjectId("5e4822a82a018d12ac77573a"),2104,M,45,15,60035,5
ObjectId("5e4822a82a018d12ac77573b"),2105,M,25,1,24060,5
ObjectId("5e4822a82a018d12ac77573d"),2107,M,25,1,24060,5
ObjectId("5e4822a82a018d12ac77573e"),2108,M,1,10,60462,5
ObjectId("5e4822a82a018d12ac77573f"),2109,M,25,16,13090,5
ObjectId("5e4822a82a018d12ac775740"),2110,M,50,11,46802,5
ObjectId("5e4822a82a018d12ac775741"),2111,M,56,13,32806,5
ObjectId("5e4822a82a018d12ac775742"),2112,F,45,12,23116,5
ObjectId("5e4822a82a018d12ac775743"),2113,M,25,6,04456,5
ObjectId("5e4822a82a018d12ac775744"),2114,M,18,18,21740,5
ObjectId("5e4822a82a018d12ac775745"),2115,M,35,17,01519,5
ObjectId("5e4822a82a018d12ac775746"),2116,M,18,4,49546,5
ObjectId("5e4822a82a018d12ac775747"),2117,M,56,13,49307,5
ObjectId("5e4822a82a018d12ac775748"),2118,M,25,14,02148,5
ObjectId("5e4822a82a018d12ac775749"),2119,M,35,4,10036,5
ObjectId("5e4822a82a018d12ac77574a"),2120,M,1,0,02780,5
ObjectId("5e4822a82a018d12ac77574b"),2121,M,56,13,02356,5
ObjectId("5e4822a82a018d12ac77574c"),2122,M,35,12,61614,5
ObjectId("5e4822a82a018d12ac77574d"),2123,F,35,0,13064,5
ObjectId("5e4822a82a018d12ac77574e"),2124,M,25,0,12306,5
ObjectId("5e4822a82a018d12ac77574f"),2125,M,35,3,46033,5
ObjectId("5e4822a82a018d12ac775750"),2126,M,56,14,02632,5
ObjectId("5e4822a82a018d12ac775751"),2127,M,18,4,12309,5
ObjectId("5e4822a82a018d12ac775752"),2128,F,45,1,46737,5
ObjectId("5e4822a82a018d12ac775753"),2129,M,25,5,04103,5
ObjectId("5e4822a82a018d12ac775754"),2130,M,45,0,03060,5
ObjectId("5e4822a82a018d12ac775755"),2131,M,25,0,01701,5
ObjectId("5e4822a82a018d12ac775756"),2132,M,56,14,02632,5
ObjectId("5e4822a82a018d12ac775757"),2133,F,1,10,01607,5
ObjectId("5e4822a82a018d12ac775758"),2134,M,18,10,02780,5
ObjectId("5e4822a82a018d12ac775759"),2135,M,50,1,01778,5
ObjectId("5e4822a82a018d12ac77575a"),2136,M,35,18,13027,5
ObjectId("5e4822a82a018d12ac77575b"),2137,F,1,10,00681,5
ObjectId("5e4822a82a018d12ac77575c"),2138,F,18,4,88119,5
ObjectId("5e4822a82a018d12ac77575d"),2139,F,50,3,33615,5
ObjectId("5e4822a82a018d12ac77575e"),2140,M,45,14,46804,5
ObjectId("5e4822a82a018d12ac77575f"),2141,F,50,16,48706,5
ObjectId("5e4822a82a018d12ac775760"),2142,F,45,14,46804,5
ObjectId("5e4822a82a018d12ac775761"),2143,M,18,4,32607,5
ObjectId("5e4822a82a018d12ac775762"),2144,M,18,0,46517,5
ObjectId("5e4822a82a018d12ac775763"),2145,M,18,10,32750,5
ObjectId("5e4822a82a018d12ac775764"),2146,M,18,2,96002,5
ObjectId("5e4822a82a018d12ac775765"),2147,F,18,0,60641,5
ObjectId("5e4822a82a018d12ac775766"),2148,F,18,0,81301,5
ObjectId("5e4822a82a018d12ac775767"),2149,M,25,0,60089,5
ObjectId("5e4822a82a018d12ac775768"),2150,F,18,4,22904,5
ObjectId("5e4822a82a018d12ac775769"),2151,M,56,13,33316,5
ObjectId("5e4822a82a018d12ac77576a"),2152,M,18,4,22807,5
ObjectId("5e4822a82a018d12ac77576b"),2153,M,18,16,97405,5
ObjectId("5e4822a82a018d12ac77576c"),2154,M,25,12,68508,5
ObjectId("5e4822a82a018d12ac77576d"),2155,F,1,10,50246,5
ObjectId("5e4822a82a018d12ac77576e"),2156,M,18,19,55912,5
ObjectId("5e4822a82a018d12ac77576f"),2157,F,18,3,45244,5
ObjectId("5e4822a82a018d12ac775770"),2158,M,25,12,60618,5
ObjectId("5e4822a82a018d12ac775771"),2159,F,50,14,60618,5
ObjectId("5e4822a82a018d12ac775772"),2160,F,18,19,46556,5
ObjectId("5e4822a82a018d12ac775773"),2161,F,35,2,95521,5
ObjectId("5e4822a82a018d12ac775774"),2162,F,1,10,35810,5
ObjectId("5e4822a82a018d12ac775775"),2163,M,18,0,87122,5
ObjectId("5e4822a82a018d12ac775776"),2164,M,35,0,95826,5
ObjectId("5e4822a82a018d12ac775777"),2165,M,25,7,32836,5
ObjectId("5e4822a82a018d12ac775778"),2166,M,1,10,99203,5
ObjectId("5e4822a82a018d12ac775779"),2167,F,25,6,95833,5
ObjectId("5e4822a82a018d12ac77577a"),2168,M,1,10,60202,5
ObjectId("5e4822a82a018d12ac77577b"),2169,M,1,0,95451,5
ObjectId("5e4822a82a018d12ac77577c"),2170,F,50,16,99114,5
ObjectId("5e4822a82a018d12ac77577d"),2171,M,35,0,48103,5
ObjectId("5e4822a82a018d12ac77577e"),2172,M,18,20,60641,5
ObjectId("5e4822a82a018d12ac77577f"),2173,M,50,13,87502,5
ObjectId("5e4822a82a018d12ac775780"),2174,M,50,12,87505,5
ObjectId("5e4822a82a018d12ac775781"),2175,M,25,4,99217,5
ObjectId("5e4822a82a018d12ac775782"),2176,M,1,19,73505,5
ObjectId("5e4822a82a018d12ac775783"),2177,F,35,20,95451,5
ObjectId("5e4822a82a018d12ac775784"),2178,M,45,14,85251,5
ObjectId("5e4822a82a018d12ac775785"),2179,F,25,0,28304,5
ObjectId("5e4822a82a018d12ac775787"),2181,M,25,0,45245,5
ObjectId("5e4822a82a018d12ac775788"),2182,F,25,4,60443,5
ObjectId("5e4822a82a018d12ac775789"),2183,F,56,1,11795,5
ObjectId("5e4822a82a018d12ac77578a"),2184,M,18,4,45403,5
ObjectId("5e4822a82a018d12ac77578b"),2185,M,45,17,27502,5
ObjectId("5e4822a82a018d12ac77578c"),2186,M,18,5,41018,5
ObjectId("5e4822a82a018d12ac77578d"),2187,M,45,16,60126,5
ObjectId("5e4822a82a018d12ac77578e"),2188,F,18,19,60641,5
ObjectId("5e4822a82a018d12ac77578f"),2189,M,1,10,60148,5
ObjectId("5e4822a82a018d12ac775790"),2190,F,25,15,27603,5
ObjectId("5e4822a82a018d12ac775791"),2191,M,18,4,45231,5
ObjectId("5e4822a82a018d12ac775792"),2192,F,25,0,27713,5
ObjectId("5e4822a82a018d12ac775793"),2193,M,1,10,41011,5
ObjectId("5e4822a82a018d12ac775794"),2194,M,25,17,45233,5
ObjectId("5e4822a82a018d12ac775795"),2195,M,1,10,60148,5
ObjectId("5e4822a82a018d12ac775796"),2196,M,25,12,45140,5
ObjectId("5e4822a82a018d12ac775797"),2197,F,25,1,27515,5
ObjectId("5e4822a82a018d12ac775798"),2198,F,35,9,46815,5
ObjectId("5e4822a82a018d12ac775799"),2199,M,1,10,60613,5
ObjectId("5e4822a82a018d12ac77579a"),2200,M,35,1,60016,5
ObjectId("5e4822a82a018d12ac77579b"),2201,M,56,20,46804,5
ObjectId("5e4822a82a018d12ac77579c"),2202,F,1,10,11743,5
ObjectId("5e4822a82a018d12ac77579d"),2203,M,45,12,53718,5
ObjectId("5e4822a82a018d12ac77579e"),2204,M,56,3,94941,5
ObjectId("5e4822a82a018d12ac77579f"),2205,F,25,7,10016,5
ObjectId("5e4822a82a018d12ac7757a0"),2206,M,45,7,11201,5
ObjectId("5e4822a82a018d12ac7757a1"),2207,M,18,4,07508,5
ObjectId("5e4822a82a018d12ac7757a2"),2208,M,25,0,10006,5
ObjectId("5e4822a82a018d12ac7757a3"),2209,M,35,7,10011,5
ObjectId("5e4822a82a018d12ac7757a5"),2211,M,45,6,01950,5
ObjectId("5e4822a82a018d12ac7757a6"),2212,M,18,4,80521,5
ObjectId("5e4822a82a018d12ac7757a7"),2213,F,25,0,60622,5
ObjectId("5e4822a82a018d12ac7757a8"),2214,F,25,1,46807,5
ObjectId("5e4822a82a018d12ac7757a9"),2215,F,25,0,93940,5
ObjectId("5e4822a82a018d12ac7757aa"),2216,F,25,20,60612,5
ObjectId("5e4822a82a018d12ac7757ab"),2217,M,1,10,44906,5
ObjectId("5e4822a82a018d12ac7757ac"),2218,M,35,17,64153,5
ObjectId("5e4822a82a018d12ac7757ad"),2219,M,25,6,60060,5
ObjectId("5e4822a82a018d12ac7757af"),2221,M,56,17,94931,5
ObjectId("5e4822a82a018d12ac7757b0"),2222,F,45,1,13088,5
ObjectId("5e4822a82a018d12ac7757b1"),2223,M,25,2,60123,5
ObjectId("5e4822a82a018d12ac7757b2"),2224,M,25,12,60025,5
ObjectId("5e4822a82a018d12ac7757b3"),2225,M,25,5,96815,5
ObjectId("5e4822a82a018d12ac7757b4"),2226,F,25,7,27514,5
ObjectId("5e4822a82a018d12ac7757b5"),2227,M,50,14,60016,5
ObjectId("5e4822a82a018d12ac7757b6"),2228,M,25,12,60025,5
ObjectId("5e4822a82a018d12ac7757b7"),2229,M,45,0,61821,5
ObjectId("5e4822a82a018d12ac7757b8"),2230,F,45,1,60302,5
ObjectId("5e4822a82a018d12ac7757b9"),2231,M,50,11,85726,5
ObjectId("5e4822a82a018d12ac7757ba"),2232,M,25,14,60061,5
ObjectId("5e4822a82a018d12ac7757bb"),2233,F,35,3,60187,5
ObjectId("5e4822a82a018d12ac7757bc"),2234,M,56,1,85718,5
ObjectId("5e4822a82a018d12ac7757bd"),2235,M,1,10,46324,5
ObjectId("5e4822a82a018d12ac7757be"),2236,M,1,10,96782,5
ObjectId("5e4822a82a018d12ac7757bf"),2237,F,35,6,14905,5
ObjectId("5e4822a82a018d12ac7757c0"),2238,F,25,4,32607,5
ObjectId("5e4822a82a018d12ac7757c1"),2239,M,18,10,60148,5
ObjectId("5e4822a82a018d12ac7757c2"),2240,M,45,12,64117,5
ObjectId("5e4822a82a018d12ac7757c3"),2241,M,45,5,60647,5
ObjectId("5e4822a82a018d12ac7757c4"),2242,M,18,4,60115,5
ObjectId("5e4822a82a018d12ac7757c5"),2243,M,45,2,86701,5
ObjectId("5e4822a82a018d12ac7757c6"),2244,M,1,10,60565,5
ObjectId("5e4822a82a018d12ac7757c7"),2245,M,1,10,60007,5
ObjectId("5e4822a82a018d12ac7757c8"),2246,M,25,0,60622,5
ObjectId("5e4822a82a018d12ac7757c9"),2247,M,45,2,60613,5
ObjectId("5e4822a82a018d12ac7757ca"),2248,F,35,12,46755,5
ObjectId("5e4822a82a018d12ac7757cb"),2249,M,25,5,60466,5
ObjectId("5e4822a82a018d12ac7757cc"),2250,M,18,19,60010,5
ObjectId("5e4822a82a018d12ac7757cd"),2251,M,35,14,60626,5
ObjectId("5e4822a82a018d12ac7757ce"),2252,F,18,1,01562,5
ObjectId("5e4822a82a018d12ac7757cf"),2253,F,50,0,46815,5
ObjectId("5e4822a82a018d12ac7757d0"),2254,M,35,5,33317,5
ObjectId("5e4822a82a018d12ac7757d1"),2255,F,35,6,44303,5
ObjectId("5e4822a82a018d12ac7757d2"),2256,F,45,15,59840,5
ObjectId("5e4822a82a018d12ac7757d3"),2257,F,18,4,59715,5
ObjectId("5e4822a82a018d12ac7757d4"),2258,F,18,4,10033,5
ObjectId("5e4822a82a018d12ac7757d5"),2259,F,56,16,70503,5
ObjectId("5e4822a82a018d12ac7757d6"),2260,F,25,20,46835,5
ObjectId("5e4822a82a018d12ac7757d7"),2261,M,25,5,33025,5
ObjectId("5e4822a82a018d12ac7757d8"),2262,M,45,17,48116,5
ObjectId("5e4822a82a018d12ac7757d9"),2263,M,25,6,70508,5
ObjectId("5e4822a82a018d12ac7757da"),2264,F,45,7,37877,5
ObjectId("5e4822a82a018d12ac7757db"),2265,M,56,13,60506,5
ObjectId("5e4822a82a018d12ac7757dc"),2266,F,50,2,48118,5
ObjectId("5e4822a82a018d12ac7757dd"),2267,F,56,13,37774,5
ObjectId("5e4822a82a018d12ac7757de"),2268,F,35,1,46774,5
ObjectId("5e4822a82a018d12ac7757df"),2269,F,45,0,11217,5
ObjectId("5e4822a82a018d12ac7757e0"),2270,M,18,1,14620,5
ObjectId("5e4822a82a018d12ac7757e1"),2271,M,50,14,13210,5
ObjectId("5e4822a82a018d12ac7757e2"),2272,M,25,0,71731,5
ObjectId("5e4822a82a018d12ac7757e3"),2273,M,25,6,23235,5
ObjectId("5e4822a82a018d12ac7757e4"),2274,M,18,2,31401,5
ObjectId("5e4822a82a018d12ac7757e5"),2275,M,56,7,39211,5
ObjectId("5e4822a82a018d12ac7757e6"),2276,M,56,13,44143,5
ObjectId("5e4822a82a018d12ac7757e7"),2277,F,45,9,13035,5
ObjectId("5e4822a82a018d12ac7757e8"),2278,M,50,17,01536,5
ObjectId("5e4822a82a018d12ac7757e9"),2279,M,50,7,08816,5
ObjectId("5e4822a82a018d12ac7757ea"),2280,M,56,6,74105,5
ObjectId("5e4822a82a018d12ac7757eb"),2281,M,45,11,48104,5
ObjectId("5e4822a82a018d12ac7757ec"),2282,M,50,2,32117,5
ObjectId("5e4822a82a018d12ac7757ed"),2283,M,35,18,44708,5
